"1107","0.410"
"1109","0.410"
"1110","0.410, 0.414"
"1111","0.410, 0.414"
"1119","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 0.416, 400.2, 402.1, 402.5, 402.7, 411.1, 411.2, 413.2, 413.4, 416.1, 416.2"
"1120","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 0.416, 400.2, 402.1, 402.5, 402.7, 411.1, 411.2, 413.2, 413.4, 416.1, 416.2"
"1121","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 400.2, 402.1, 402.5, 402.7, 411.1, 411.2, 413.2, 413.4, 416.1"
"1122","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 400.2, 402.1, 402.5, 402.7, 411.1, 411.2, 413.2, 413.4, 416.1"
"1123","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 400.2, 402.1, 402.5, 402.7, 411.1, 411.2, 413.2, 413.4, 416.1"
"1124","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 400.2, 402.1, 402.5, 402.7, 411.1, 411.2, 413.2, 413.4, 416.1"
"1125","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 400.2, 402.1, 402.5, 402.7, 411.1, 411.2, 413.2, 413.4, 416.1"
"1126","0.400, 0.401, 0.403, 400.2, 402.7, 411.2, 413.2, 413.4"
"1127","0.400, 0.401, 0.403, 400.2, 402.7, 411.2, 413.2, 413.4"
"1128","0.400, 0.401, 0.402, 0.403, 0.404, 0.405, 0.411, 0.412, 0.413, 0.415, 400.2, 402.1, 402.5, 402.7, 411.1, 411.2, 413.2, 413.4, 416.1"
"1129","0.400, 0.401, 0.403, 400.2, 402.7, 411.2, 413.2, 413.4"
"1130","0.400, 0.401, 0.403, 400.2, 402.7, 411.2, 413.2, 413.4"
"1131","0.400, 0.401, 0.403, 400.2, 402.7, 411.2, 413.2, 413.4"
"1132","0.400, 0.401, 0.403, 400.2, 402.7, 411.2, 413.2, 413.4"
"1133","0.400, 0.401, 0.403, 400.2, 402.7, 411.2, 413.2, 413.4"
"1134","0.400, 0.401, 0.403, 400.2, 411.2, 413.2, 413.4"
"1135","0.400, 0.401, 0.403, 400.2, 411.2, 413.2, 413.4"
"1136","0.400, 0.401, 0.403, 400.2, 411.2, 413.2, 413.4"
"1137","0.400, 0.401, 0.403, 400.2, 411.2, 413.2, 413.4"
"1138","0.400, 0.401, 0.403, 400.2, 411.2, 413.2, 413.4"
"1139","0.400, 0.401, 0.403, 400.2, 411.2, 413.2, 413.4"
"1140","0.400, 0.401, 0.403, 400.2, 411.2, 413.2, 413.4"
"1141","0.400, 0.401, 0.403, 400.2, 411.2, 413.2, 413.4, 423.1"
"1142","0.400, 0.401, 0.403, 0.420, 0.421, 0.423, 0.424, 400.2, 401.1, 409.1, 411.2, 413.2, 413.4, 423.1"
"1143","0.400, 0.401, 0.403, 0.420, 0.421, 0.423, 0.424, 400.2, 401.1, 409.1, 411.2, 413.4"
"1144","0.400, 0.401, 0.403, 0.420, 0.421, 0.423, 0.424, 400.2, 401.1, 409.1, 411.2, 413.4"
"1145","0.400, 0.401, 0.403, 0.420, 0.421, 0.423, 0.424, 400.2, 401.1, 409.1, 411.2, 413.4"
"1146","0.400, 0.401, 0.403, 0.420, 0.421, 0.423, 0.424, 0.965, 0.966, 0.966, 400.2, 401.1, 409.1, 411.2, 413.2, 413.4, 423.1, 965.1"
"1147","0.415, 406.1"
"1148","0.406, 402.1"
"1149","0.414, 414.1"
"1151","0.414, 414.1"
"1153","0.414, 414.1"
"1155","0.414, 414.1"
"1157","0.414, 414.1"
"1159","0.414, 414.1"
"1161","0.414, 0.420, 0.421, 0.423, 0.424, 401.1, 409.1, 423.1"
"1162","0.414, 0.420, 0.421, 0.423, 0.424, 401.1, 409.1, 423.1"
"1163","0.414, 0.420, 0.421, 0.423, 0.424, 401.1, 409.1, 423.1"
"1164","0.420, 0.421, 0.423, 0.424, 401.1, 409.1, 414.1"
"1165","0.420, 0.421, 0.423, 0.424, 401.1, 409.1, 414.1"
"1166","0.420, 0.421, 0.423, 0.424, 401.1, 416.3"
"1167","0.414, 414.1"
"1169","0.414, 414.1"
"1171","0.414, 414.1"
"1173","0.414, 414.1"
"1175","0.414, 414.1"
"1177","0.414, 414.1"
"1179","0.414, 414.1"
"1183","0.414, 414.1"
"1185","0.414, 414.1"
"1187","0.414, 414.1"
"1189","0.414, 414.1"
"1193","0.414, 414.1"
"1194","0.414, 414.1"
"1195","0.414, 414.1"
"1197","0.414, 414.1"
"1199","0.414, 414.1"
"1201","0.414, 414.1"
"1203","0.414, 414.1"
"1205","0.414, 414.1"
"1207","0.414, 414.1"
"1209","0.414, 414.1"
"1211","0.414, 414.1"
"1213","0.414, 414.1"
"1215","0.082, 0.087, 0.092, 0.161, 035.1, 073.1, 084.1, 124.6, 157.6, 160.3, 163.1, 346.1"
"1216","0.082, 0.087, 0.092, 035.1, 084.1, 124.6, 157.6, 346.1"
"1217","0.082, 0.087, 0.092, 0.161, 035.1, 073.1, 084.1, 124.6, 157.6, 160.3, 163.1, 346.1"
"1218","035.1, 073.1, 124.6, 160.3, 163.1"
"1219","035.1, 073.1, 124.6, 160.3, 163.1"
